chr	begin	end	GSE39312_H9_TAF11.bed	H9cells_H3K23me2_broad_peaks.bed	H9_baker_Smad3_peaks.bed	GSE39312_H9_POL2.bed	H9cells_H3K56ac_broad_peaks.bed	H9_baker_Smad2_3G_peaks.bed	H9_hESC_FAIREseq_broad_peaks.bed	H9cells_H2BK15ac_broad_peaks.bed	Intersected_GSM768310_FOXP1_H9_peaks.bed	GSE39312_H9_TAF7.bed	GSE39312_H9_TAF5.bed	H9cells_H3K18ac_broad_peaks.bed	H9cells_H3K4me2_broad_peaks.bed	H9cells_H3K4me1_broad_peaks.bed	H9cells_H2AK5ac_broad_peaks.bed	H9cells_H3K9ac_broad_peaks.bed	H9cells_H3K4me3_broad_peaks.bed_reordered_features.bed	H9_K79me2_pooled_broad_peaks.bed	GSE39312_H9_TAF3.bed	H9cells_H4K91ac_broad_peaks.bed	H9cells_H3K36me3_broad_peaks.bed	H9cells_H3K79me1_broad_peaks.bed	H9cells_H3K9me3_broad_peaks.bed	H9cells_H4K8ac_broad_peaks.bed	H9cells_H3K4ac_broad_peaks.bed	H9cells_H2BK5ac_broad_peaks.bed	H9_baker_Foxh1_peaks.bed	H9cells_H2BK12ac_broad_peaks.bed	H9cells_H3K27me3_broad_peaks.bed	H9cells_H4K5ac_broad_peaks.bed	H9_baker_Smad4_peaks.bed	GSE39312_H9_TBP.bed
chr7	87505220	87506326	0.0	0.0	0.0	0.232368896926	0.0	0.192585895118	0.0	0.0	0.0	0.226943942134	0.23417721519	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.632911392405	0.0	0.0	0.0	0.0	0.0	0.915913200723	0.0	0.0	0.0	0.0	0.0	0.0	0.516274864376
chr7	90224031	90224614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.397941680961	1.0	0.0	0.0	0.955403087479	0.96397941681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	91763861	91764081	0.745454545455	0.0	0.0590909090909	0.477272727273	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.290909090909	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
chr7	91874605	91875334	0.319615912209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.319615912209	0.925925925926	1.0	0.0	0.0	1.0	1.0	0.0	0.456790123457	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.319615912209
chr7	92158108	92158531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.782505910165	0.0	1.0	0.0	1.0	0.0	0.983451536643	0.0	0.0
chr7	92219151	92219509	0.22905027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.519553072626	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.519553072626	1.0	0.0	1.0	0.0	0.0	0.0	0.153631284916	0.0	0.0	0.0	0.0	0.0	0.22905027933
chr7	92398167	92398437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.766666666667	0.0	0.0	0.0	0.388888888889	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.788888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.388888888889	0.0	0.0	0.0	0.0
chr7	94139283	94139580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164983164983	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr7	95950706	95951160	0.63436123348	0.0	0.0	0.36563876652	0.0	0.0	0.0	1.0	0.0	0.63436123348	0.63436123348	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.63436123348	0.980176211454	0.0	0.0	0.0	0.0	0.729074889868	1.0	0.0	0.0	0.0	0.0	0.0	0.36563876652
chr7	96747039	96747257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52752293578	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	98408719	98409136	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.695443645084	0.0	0.0	0.0	0.0	1.0	0.860911270983	1.0	1.0	1.0	1.0	0.856115107914	0.0	0.858513189448	0.0	1.0	0.0	0.0
chr7	98414961	98415180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
chr7	98990573	98991672	0.0	0.839854413103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.87534121929	0.868971792539	0.0	0.0	0.0	0.00181983621474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	99006270	99007246	0.575819672131	0.0	0.0	0.350409836066	0.0	0.0	0.0	1.0	0.0	0.464139344262	0.350409836066	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.399590163934	1.0	0.0737704918033	1.0	0.112704918033	0.0	1.0	0.828893442623	0.0	1.0	0.0	1.0	0.0	0.464139344262
chr7	99063251	99063778	0.474383301708	1.0	0.0	0.474383301708	0.0	0.0	0.0	0.0	0.0	0.474383301708	0.474383301708	1.0	1.0	0.0	0.92220113852	1.0	1.0	0.827324478178	0.474383301708	1.0	0.0	0.612903225806	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.474383301708
chr7	99097230	99097910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.580882352941	1.0	1.0	0.0	0.0	1.0	1.0	0.914705882353	0.952941176471	1.0	0.0	1.0	0.0	0.0	0.975	1.0	0.0	1.0	0.0	0.536764705882	0.0	0.0
chr7	99102509	99102811	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956953642384	0.0	0.0	0.0	0.0	0.0	1.0
chr7	99155520	99156818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.824345146379	0.0	0.359013867488	0.0	0.941448382126	1.0	0.0	0.0	1.0	1.0	0.382126348228	0.0	0.917565485362	0.0	0.104776579353	0.812788906009	0.240369799692	0.895993836672	1.0	0.0	0.857473035439	0.0	0.932973805855	0.0	0.0
chr7	99178099	99178320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	99541000	99543101	0.0	0.0	0.0	0.0	0.0	0.0	0.384102808187	0.948595906711	0.0	0.0	0.0	0.970014278915	0.928129462161	0.993336506426	0.96049500238	0.891480247501	0.320799619229	0.0	0.0	0.948119942884	0.0	0.0	0.0	0.0	0.742979533555	0.951451689672	0.0	0.980485483103	0.0	0.860066634936	0.0	0.0
chr7	99647418	99647723	0.0	1.0	0.0	0.573770491803	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.459016393443	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	99697495	99699470	0.0	0.0	0.0	0.0288607594937	0.0	0.0243037974684	0.0	0.754936708861	0.22835443038	0.0248101265823	0.360506329114	1.0	1.0	0.0	0.212658227848	1.0	1.0	0.730632911392	0.191898734177	1.0	0.107848101266	0.751392405063	0.0	0.13417721519	1.0	1.0	0.0	0.766582278481	0.0	0.768607594937	0.0	0.0
chr7	99724086	99724793	0.0	0.74540311174	0.0	0.216407355021	0.0	0.0	0.0	0.925035360679	0.0	0.0	0.108910891089	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.391796322489	0.0	0.0	0.347949080622	0.0	0.0	0.0	0.725601131542	0.0	0.0	0.0	0.0	0.0	0.244695898161
chr7	100026016	100027653	0.233964569334	0.742822235797	0.0	0.296884544899	0.0	0.0	0.0	0.0	0.0	0.424557116677	0.467318265119	1.0	1.0	0.0	0.0	0.972510690287	1.0	0.0	0.438607208308	1.0	0.0	0.305436774588	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.965180207697	0.0	0.458155161881
chr7	100271058	100271359	0.0	1.0	0.0	0.0	0.0	0.471760797342	0.0	0.990033222591	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.860465116279	0.0	0.0	0.0	0.0	0.0	0.993355481728	0.0	0.90365448505	0.0	1.0	0.196013289037	0.900332225914
chr7	100292843	100293750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.777287761852	0.965821389195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr7	100433322	100435352	0.0	0.0	0.0	0.0	0.0	0.0985221674877	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.220689655172	0.367980295567	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.80197044335	0.989162561576	0.0	0.934482758621	0.0	0.0	0.0	0.0
chr7	100472014	100472973	0.0	0.0	0.0	0.267987486966	0.0	0.0	0.0	0.524504692388	0.0	0.0	0.530761209593	1.0	1.0	0.0	0.990615224192	1.0	1.0	0.754953076121	0.591240875912	1.0	0.0604796663191	0.0	0.0	0.0	1.0	1.0	0.0	0.332638164755	0.0	0.980187695516	0.0	0.380604796663
chr7	100549944	100551201	0.0	0.452665075577	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.392999204455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.971360381862	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr7	100935302	100938811	0.0	0.0	0.0994585351952	0.0	0.0	0.0	0.140780849245	1.0	0.0	0.0	0.0	1.0	0.82359646623	0.721003134796	1.0	0.541749786264	0.103163294386	0.0	0.0	1.0	0.0	0.0	0.286976346537	0.142205756626	1.0	1.0	0.0	1.0	0.0	0.301225420348	0.0	0.0
chr7	101045031	101045796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.359477124183	1.0	0.0	0.0	0.0	0.406535947712	0.0	0.0	0.304575163399	0.0	0.406535947712	1.0	0.0	1.0	0.0	0.23137254902	0.0	0.0
chr7	101577857	101580835	0.0	0.51040967092	0.134318334453	0.0	0.0	0.351914036266	0.0	0.858629952989	0.0	0.0	0.0	0.970114170584	0.904298186702	1.0	1.0	0.362323707186	0.285090664876	0.0	0.0	0.791470785762	0.0	1.0	0.0	0.0	0.963062458026	0.904633982539	0.229012760242	0.891873740766	0.0	0.865345869711	0.135997313633	0.0
chr7	101795861	101797009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.984320557491	1.0	0.983449477352	1.0	0.0	0.0	0.0	1.0	0.0	0.494773519164	0.0	0.0	0.545296167247	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr7	102036108	102037210	0.0	1.0	0.0	0.423774954628	0.0	0.0	0.0	1.0	0.0	0.0	0.233212341198	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.794010889292	0.870235934664	0.0	0.0816696914701	0.0	0.0	0.0	0.949183303085	0.0	0.933756805808	0.0	0.0	0.0	0.501814882033
chr7	102251689	102252741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287072243346	0.0	0.0	0.0	1.0	1.0	0.0	0.173003802281	0.0	1.0	0.0	0.0	0.280418250951	0.0	0.0	0.0	0.0	0.307984790875	0.0	0.0	0.237642585551	0.0	0.0	0.0	0.0
chr7	102389463	102389806	0.827988338192	0.0	0.0	0.921282798834	0.0	0.0	0.186588921283	0.69970845481	0.0	0.827988338192	0.559766763848	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.559766763848	0.798833819242	0.0	0.0	0.0	0.0	0.900874635569	1.0	0.0	1.0	0.0	0.900874635569	0.0	0.921282798834
chr7	102789844	102790460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667207792208	0.0	0.0	0.0	0.962662337662	1.0	0.0	0.0	0.662337662338	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr7	103021423	103022460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.917068466731	0.0	0.0
chr7	104585790	104586073	0.0	0.0	0.0	0.0	0.0	0.0	0.385159010601	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.795053003534	0.0	0.0
chr7	104624076	104625268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.788590604027	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.446308724832	0.0	0.0	0.0	0.0	0.321308724832	0.729026845638	0.0	0.212248322148	0.0	0.0	0.0	0.0
chr7	104652958	104654558	0.499375	0.0	0.14375	0.44875	0.84875	0.165	0.0	0.941875	0.0	0.210625	0.395625	1.0	1.0	0.0	1.0	1.0	1.0	0.194375	0.491875	1.0	0.0	1.0	0.49	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.144375	0.46625
chr7	104655368	104655882	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.824902723735	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.706225680934	1.0	0.0	0.889105058366	0.887159533074	0.535019455253	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.509727626459
chr7	105278665	105280700	0.0	0.0	0.140540540541	0.0	0.0	0.0982800982801	0.142997542998	0.198525798526	0.0	0.0	0.0	0.807371007371	1.0	1.0	0.74742014742	0.889926289926	0.870761670762	0.0	0.0	0.781818181818	0.0	0.0	0.0	0.17199017199	0.761179361179	1.0	0.154791154791	1.0	0.0	0.784766584767	0.0	0.0
chr7	105329443	105332354	0.0	0.0	0.0	0.0	0.0	0.0	0.0838199931295	0.296805221573	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.802816901408	0.517347990381	0.0	0.0	1.0	0.0	0.290621779457	0.0	0.0	0.907248368258	1.0	0.0	1.0	0.0	0.596358639643	0.0	0.0
chr7	105336526	105338523	0.0	0.0	0.205307961943	0.0	0.0	0.249874812218	0.0	1.0	0.0	0.0	0.0	0.679519278918	1.0	1.0	0.458187280921	0.586379569354	0.0	0.0	0.0	0.472208312469	0.0	0.0	0.0	0.0	1.0	1.0	0.395092638958	1.0	0.0	0.0455683525288	0.104156234352	0.0
chr7	105413628	105414619	0.0	0.0	0.0	0.0	0.0	0.0	0.0837537840565	0.0	0.0	0.0	0.0	0.947527749748	0.410696266398	1.0	1.0	0.815338042381	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.859737638749	1.0	0.0	0.915237134208	0.0	0.90312815338	0.0	0.0
chr7	105924455	105926367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.558054393305	0.0	0.0	0.185146443515	1.0	1.0	0.0	0.0	1.0	1.0	0.0261506276151	0.0	0.216527196653	0.0	0.0	0.0	0.0	0.191422594142	1.0	0.0	0.569037656904	0.0	0.536087866109	0.0	0.0
chr7	106808215	106810669	0.295028524857	0.469437652812	0.154034229829	0.0	0.147514262429	0.0	0.455175224124	0.0	0.264466177669	0.0	0.459250203749	0.651589242054	1.0	0.0	0.433170334148	1.0	1.0	0.0	0.0	0.377343113284	0.0	0.0	0.0	0.500814995925	0.396495517522	0.88956805216	0.0	0.927872860636	0.0	0.552974735126	0.0	0.0
chr7	107204448	107204779	0.0	0.0	0.0	0.996978851964	0.0	0.287009063444	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.996978851964	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.996978851964
chr7	107383322	107384550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.977198697068	0.271172638436	0.0	0.0399022801303	0.986970684039	1.0	0.0	0.0	1.0	1.0	0.0	0.209283387622	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.277687296417	0.0	0.0
chr7	108165994	108167114	0.316964285714	1.0	0.0	0.311607142857	0.0	0.0	0.0	0.959821428571	0.0	0.245535714286	0.413392857143	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.708035714286	0.983035714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.413392857143
chr7	109237027	109237236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	112429912	112430500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.413265306122	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.590136054422	0.569727891156	0.0	0.0	0.0	0.0	0.731292517007	1.0	0.0	1.0	0.0	1.0	0.0	0.590136054422
chr7	112580192	112580691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
chr7	120161003	120163115	0.0	0.0	0.0	0.0	0.0	0.0	0.293560606061	0.0	0.0	0.0	0.0	0.0	0.605587121212	0.59990530303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570075757576	0.0	0.547821969697	0.0	0.0	0.0	0.0
chr7	121577293	121580530	0.0	0.0	0.0710534445474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55421686747	0.655545257955	1.0	1.0	0.485325919061	0.0	0.0	0.0	0.366697559469	0.0	0.0	0.0	0.0	0.339511893729	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr7	123388840	123389565	0.0	0.0	0.0	0.208275862069	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.234482758621	1.0	0.0	0.995862068966	0.0	0.0	0.0	0.0
chr7	127291345	127292489	0.0	0.0	0.0	0.0428321678322	0.0	0.0	0.0	1.0	0.522727272727	0.0	0.137237762238	1.0	1.0	0.0	0.344405594406	1.0	1.0	0.0	0.560314685315	1.0	0.0	0.0	0.0	0.993881118881	1.0	0.975524475524	0.0	1.0	0.0	0.921328671329	0.0	0.697552447552
chr7	127323289	127324872	0.0	0.0	0.0	0.0	0.0	0.0	0.260265319015	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	128694721	128695213	0.806910569106	0.991869918699	0.0	0.270325203252	1.0	0.0	0.0	1.0	0.0	1.0	0.672764227642	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.672764227642	1.0	0.0	0.0	0.0	0.0	0.579268292683	1.0	0.0	1.0	0.0	1.0	0.0	0.806910569106
chr7	128864188	128864597	0.0	0.665036674817	0.0	0.0	0.0	0.0	0.0	0.0	0.413202933985	0.383863080685	0.638141809291	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	128898548	128899807	0.0	0.0	0.0	0.0	0.0	0.0	0.217633042097	0.0	0.0	0.0	0.0	1.0	0.998411437649	0.335186656076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0675138999206	0.0	0.0	0.0	0.0	0.0	0.648133439237	0.0	0.0	0.0	0.0
chr7	129073684	129074164	0.0	0.0	0.0	0.535416666667	0.0	0.0	0.0	0.0	0.0	0.0	0.535416666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.972916666667	0.0	0.0	0.0	0.0	0.0	0.0	0.71875	0.0	0.0	0.0	0.0	0.0	0.0
chr7	129251192	129251527	0.988059701493	0.0	0.0	0.516417910448	0.0	0.367164179104	0.0	0.871641791045	0.0	0.988059701493	0.988059701493	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.988059701493	0.716417910448	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.764179104478	0.0	0.0	0.0	0.0
chr7	129588893	129590845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995389344262	1.0	0.0	0.0	0.996413934426	0.989241803279	0.703381147541	0.0	0.0	0.0	0.0	0.0	0.0	0.273053278689	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr7	129791598	129792863	0.0	0.916996047431	0.0	0.0	0.826877470356	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.392885375494	0.0	0.645849802372	0.0	0.0	0.0	0.0	1.0	0.441897233202	0.0	0.677470355731	0.860869565217	1.0	0.849011857708	0.0	0.96442687747	0.0	1.0	0.0	0.0
chr7	129844662	129845251	0.0	0.0	0.0	0.370118845501	0.0	0.0	0.0	0.896434634975	0.0	0.370118845501	0.0	0.989813242784	1.0	0.0	0.0	1.0	1.0	0.0	0.58234295416	0.967741935484	0.0	0.0	0.0	0.0	0.949066213922	0.960950764007	0.0	0.0	0.0	0.943972835314	0.0	0.370118845501
chr7	129912552	129913097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.902752293578	0.0	0.0	0.0	0.0	0.722935779817	1.0	0.0	0.834862385321	0.0	0.891743119266	0.0	0.0
chr7	130080698	130080915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr7	130794357	130794656	0.0	0.933110367893	0.0	0.0	0.0	0.0	0.0	0.324414715719	0.0	0.0	0.745819397993	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.919732441472	0.0	1.0	0.0	0.0	0.0	0.0
chr7	131012694	131013037	0.0	0.0	0.0	0.860058309038	0.0	0.0	0.0	1.0	0.0	1.0	0.860058309038	1.0	1.0	0.0	0.0	1.0	1.0	0.798833819242	0.516034985423	0.967930029155	0.0	1.0	0.0	0.746355685131	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr7	131288658	131291848	0.0	0.0	0.248902821317	0.0	0.0	0.319435736677	0.31724137931	0.950470219436	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.642946708464	0.0	0.0	0.0	1.0	0.0	0.076802507837	0.0	0.0	1.0	1.0	0.278369905956	1.0	0.0	0.609404388715	0.0	0.0
chr7	131872818	131873642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.269417475728	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.769417475728	0.0	0.486650485437	0.972087378641	0.0	1.0	0.0	0.468446601942	0.0	0.0
chr7	135194270	135194836	0.275618374558	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.466431095406	1.0	1.0	0.0	0.0	1.0	1.0	0.164310954064	0.975265017668	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.275618374558
chr7	135242417	135243423	0.462226640159	0.0	0.0	0.0	0.806163021869	0.0	0.0	0.764413518887	0.0	0.231610337972	0.334990059642	0.954274353877	1.0	0.0	0.721669980119	0.985089463221	0.976143141153	0.609343936382	0.545725646123	0.842942345924	0.0	0.669980119284	0.455268389662	0.602385685885	0.590457256461	0.995029821074	0.0	0.756461232604	0.0	0.716699801193	0.0	0.334990059642
chr7	135246142	135247070	0.0	0.0	0.0	0.0	0.0	0.0	0.28125	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.964439655172	0.0	1.0	0.0	0.0	0.0	0.799568965517	0.0	0.0	0.0	0.0	0.0	0.0
chr7	137852081	137856751	0.0	0.0	0.0428265524625	0.0	0.0	0.058886509636	0.0	0.325481798715	0.0	0.0	0.0	1.0	0.742398286938	0.663383297645	0.911777301927	0.223554603854	0.0	0.0	0.0	0.224625267666	0.0	0.0	0.0	0.0	0.298715203426	0.863811563169	0.130406852248	1.0	0.0	0.0	0.0	0.0
chr7	137892106	137894049	0.0	0.0	0.116829644879	0.0	0.0	0.197117858981	0.0	0.0	0.0	0.0	0.0	0.76737004632	0.0	0.750900669068	0.729284611426	0.0	0.0	0.0	0.0	0.695831188883	0.0	0.0	0.0	0.0	0.167267112712	0.737004632012	0.116829644879	0.675759135358	0.0	0.0	0.0	0.0
chr7	137928139	137929329	0.0	0.0	0.263025210084	0.0	0.0	0.279831932773	0.245378151261	0.0	0.293277310924	0.0	0.0	0.112605042017	0.636974789916	0.152941176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.328571428571	0.151260504202	0.0	0.0	0.21512605042	0.0
chr7	138143342	138145391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0668618838458	0.990727183992	1.0	0.128355295266	0.123474865788	1.0	0.975597852611	0.126891166423	0.0	0.0	0.0	0.0	0.0	0.0	0.112249877989	0.924841386042	0.0	0.612005856515	0.0	0.0	0.0	0.0
chr7	139025141	139027001	0.0	0.0	0.0	0.448924731183	0.775268817204	0.0	0.193548387097	1.0	0.0	0.138172043011	0.190860215054	1.0	1.0	0.0	0.950537634409	1.0	1.0	0.0	0.184408602151	0.955376344086	0.0	0.0	0.0	0.804301075269	0.497311827957	0.99247311828	0.0	0.987634408602	0.0	0.950537634409	0.0	0.368817204301
chr7	139043667	139045763	0.0	0.900286259542	0.0	0.115935114504	0.0	0.099713740458	0.0	0.608778625954	0.225667938931	0.265744274809	0.173187022901	0.967557251908	1.0	0.0	0.0	1.0	1.0	0.0672709923664	0.174141221374	0.828244274809	0.0	0.0	0.0	0.0	0.597805343511	0.908396946565	0.0	0.861641221374	0.0	0.759064885496	0.0	0.329675572519
chr7	140178665	140179249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.446917808219	1.0	1.0	0.0	0.0	1.0	1.0	0.138698630137	1.0	0.256849315068	0.0	0.176369863014	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.299657534247
